"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40675","World","2017","2017",12.23558,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40675","World","2018","2018",12.16072,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40675","World","2019","2019",12.25032,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40675","World","2020","2020",12.39123,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40675","World","2021","2021",12.48,"‡","UIS Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40675","World","2022","2022",12.61754,"‡","UIS Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","SEN","Senegal","2019","2019",8.47511,"‡","UIS Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","SEN","Senegal","2020","2020",8.54503,"‡","UIS Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","SEN","Senegal","2021","2021",8.44111,"‡","UIS Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","SEN","Senegal","2022","2022",8.42006,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","CZE","Czechia","2017","2017",17.43717,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","CZE","Czechia","2018","2018",16.66438,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","CZE","Czechia","2019","2019",16.66478,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","CZE","Czechia","2020","2020",16.72308,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","CZE","Czechia","2021","2021",16.93661,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","BTN","Bhutan","2018","2018",12.39581,"‡","UIS Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","MUS","Mauritius","2017","2017",14.19288,"‡","UIS Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","MUS","Mauritius","2018","2018",14.22205,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","MUS","Mauritius","2019","2019",14.49372,"‡","UIS Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","MUS","Mauritius","2020","2020",14.05864,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40042","Lower middle income countries","2017","2017",10.99162,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40042","Lower middle income countries","2018","2018",10.71183,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40042","Lower middle income countries","2019","2019",10.83026,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40042","Lower middle income countries","2020","2020",10.97911,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40042","Lower middle income countries","2021","2021",11.1111,"‡","UIS Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40042","Lower middle income countries","2022","2022",11.33514,"‡","UIS Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","DOM","Dominican Republic","2017","2017",13.76869,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","DOM","Dominican Republic","2020","2020",13.39978,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","DOM","Dominican Republic","2021","2021",12.35814,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","SUR","Suriname","2021","2021",11.33802,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","PRI","Puerto Rico","2018","2018",18.3609,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","SGP","Singapore","2017","2017",16.53925,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","SGP","Singapore","2018","2018",16.6086,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","SGP","Singapore","2019","2019",16.62373,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","SGP","Singapore","2020","2020",16.70577,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","SGP","Singapore","2021","2021",16.81064,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","TKM","Turkmenistan","2019","2019",12.21359,"‡","UIS Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","TKM","Turkmenistan","2020","2020",12.4861,"‡","UIS Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","TKM","Turkmenistan","2021","2021",12.93895,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","TKM","Turkmenistan","2022","2022",13.23245,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","MHL","Marshall Islands","2019","2019",15.12618,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","MHL","Marshall Islands","2022","2022",15.80325,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","SUR","Suriname","2021","2021",10.58965,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","JPN","Japan","2017","2017",15.3447,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","JPN","Japan","2018","2018",15.36118,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","JPN","Japan","2019","2019",15.40706,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","JPN","Japan","2020","2020",15.42417,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","JPN","Japan","2021","2021",15.394,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","JPN","Japan","2017","2017",15.4289,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","JPN","Japan","2018","2018",15.43761,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","JPN","Japan","2019","2019",15.4736,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","JPN","Japan","2020","2020",15.48671,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","JPN","Japan","2021","2021",15.46965,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","BIH","Bosnia and Herzegovina","2017","2017",13.98637,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","BIH","Bosnia and Herzegovina","2018","2018",13.95415,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","BIH","Bosnia and Herzegovina","2019","2019",13.85529,"‡","UIS Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","BIH","Bosnia and Herzegovina","2020","2020",13.6861,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","BIH","Bosnia and Herzegovina","2021","2021",13.76589,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","BIH","Bosnia and Herzegovina","2022","2022",13.77554,,
